source_version,source_step_index,source_step_id,source_event_indices,source_event_times_s,source_actual_recording_times_s,source_command_start_sim_times_s,source_atomic_batch_ids,source_atomic_event,plan_segment_index,plan_event_indices,commands,servo_target_deg,wheel_requested_target_rad_s,wheel_applied_target_rad_s,runtime_150_start_s,runtime_150_end_s,runtime_150_duration_s,runtime_150_servo_duration_s,runtime_150_wheel_duration_s,runtime_150_explicit_hold_s,counterfactual_30_start_s,counterfactual_30_end_s,counterfactual_30_duration_s,delta_30_minus_150_start_s,delta_30_minus_150_end_s,delta_30_minus_150_duration_s,concurrent_servo_wheel,expected_wheel_displacement_rad,command_provenance
v003_20260805_224517_157723_manual,21,step_021_recorded_height_050mm_dur_6.67s,[7],[3.3333333333757764],[3.3333333333757764],[1764.1666666753242],[],False,97,[137],"[""servo rear_left_hip -19.6""]","{""rear_left_hip"":-19.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.92466666664178,65.93866666664178,0.013999999999995794,0.014000000000000009,0.0,0.0,80.02333333330843,80.09333333330842,0.06999999999999318,14.098666666666645,14.154666666666643,0.055999999999997385,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -19.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":137,""source_event_index"":7,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,step_021_recorded_height_050mm_dur_6.67s,[8],[3.533333333378323],[3.533333333378323],[1764.3666666753268],[],False,98,[138],"[""servo rear_left_hip -21.7""]","{""rear_left_hip"":-21.7}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.93866666664178,65.95266666664178,0.013999999999995794,0.013999999999999986,0.0,0.0,80.09333333330842,80.16333333330842,0.06999999999999318,14.154666666666643,14.21066666666664,0.055999999999997385,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -21.7"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":138,""source_event_index"":8,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,step_021_recorded_height_050mm_dur_6.67s,[9],[3.7333333333808696],[3.7333333333808696],[1764.5666666753293],[],False,99,[139],"[""servo rear_left_hip -23.8""]","{""rear_left_hip"":-23.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.95266666664178,65.96666666664177,0.013999999999995794,0.014000000000000009,0.0,0.0,80.16333333330842,80.23333333330841,0.06999999999999318,14.21066666666664,14.266666666666637,0.055999999999997385,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -23.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":139,""source_event_index"":9,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,step_021_recorded_height_050mm_dur_6.67s,[10],[3.933333333383416],[3.933333333383416],[1764.7666666753319],[],False,100,[140],"[""servo rear_left_hip -25.9""]","{""rear_left_hip"":-25.9}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.96666666664177,65.98066666664177,0.013999999999995794,0.013999999999999986,0.0,0.0,80.23333333330841,80.3033333333084,0.06999999999999318,14.266666666666637,14.322666666666635,0.055999999999997385,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -25.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":140,""source_event_index"":10,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,step_021_recorded_height_050mm_dur_6.67s,[11],[4.333333333388509],[4.333333333388509],[1765.166666675337],[],False,101,[141],"[""servo rear_left_hip -28.1""]","{""rear_left_hip"":-28.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.98066666664177,65.99533333330844,0.01466666666667038,0.014666666666666685,0.0,0.0,80.3033333333084,80.37666666664174,0.07333333333333769,14.322666666666635,14.381333333333302,0.05866666666666731,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -28.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":141,""source_event_index"":11,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,22,step_022_recorded_height_050mm_dur_14.07s,[0],[1.0666666666802485],[1.0666666666802485],[1771.766666675421],[],False,102,[142],"[""wheel all 0.300""]",{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}","{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",65.99533333330844,77.19533333345105,11.200000000142609,0.0,11.200000000142609,0.0,80.37666666664174,91.57666666678435,11.200000000142609,14.381333333333302,14.381333333333302,0.0,False,"{""front_left_ankle"":3.3600000000427825,""front_right_ankle"":3.3600000000427825,""rear_left_ankle"":3.3600000000427825,""rear_right_ankle"":3.3600000000427825}","[{""base_command"":""wheel all 0.300"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":142,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":22}]"
v003_20260805_224517_157723_manual,22,step_022_recorded_height_050mm_dur_14.07s,[1],[12.266666666822857],[12.266666666822857],[1782.9666666755636],[],False,103,[143],"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",77.19533333345105,77.19533333345105,0.0,0.0,0.0,0.0,91.57666666678435,91.57666666678435,0.0,14.381333333333302,14.381333333333302,0.0,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":143,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":22}]"
v003_20260805_224517_157723_manual,23,step_023_recorded_height_050mm_dur_19.27s,[0],[15.533333333531118],[15.533333333531118],[1820.3666666760398],"[""5bc185e974364a1580762302215ffaf5""]",True,104,"[144,145,146,147,148,149,150,151,152]","[""servo front_left_hip 0.5"",""servo front_left_knee -0.7"",""servo front_right_hip 30.2"",""servo front_right_knee 16.2"",""servo rear_left_hip -28.1"",""servo rear_left_knee -16.6"",""servo rear_right_hip -31.2"",""servo rear_right_knee -40.9"",""wheel fl 1.93""]","{""front_left_hip"":0.5,""front_left_knee"":-0.7,""front_right_hip"":30.2,""front_right_knee"":16.2,""rear_left_hip"":-28.1,""rear_left_knee"":-16.6,""rear_right_hip"":-31.2,""rear_right_knee"":-40.9}","{""front_left_ankle"":1.93,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":1.93,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",77.19533333345105,78.39533333346633,1.2000000000152795,0.25399999999999995,1.2000000000152795,0.0,91.57666666678435,92.84666666678434,1.269999999999996,14.381333333333302,14.451333333318019,0.06999999998471651,True,"{""front_left_ankle"":2.3160000000294896,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 0.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":144,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":23},{""base_command"":""servo front_left_knee -0.7"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":145,""source_event_index"":0,""source_expanded_index"":1,""source_step_index"":23},{""base_command"":""servo front_right_hip 30.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":146,""source_event_index"":0,""source_expanded_index"":2,""source_step_index"":23},{""base_command"":""servo front_right_knee 16.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":147,""source_event_index"":0,""source_expanded_index"":3,""source_step_index"":23},{""base_command"":""servo rear_left_hip -28.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":148,""source_event_index"":0,""source_expanded_index"":4,""source_step_index"":23},{""base_command"":""servo rear_left_knee -16.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":149,""source_event_index"":0,""source_expanded_index"":5,""source_step_index"":23},{""base_command"":""servo rear_right_hip -31.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":150,""source_event_index"":0,""source_expanded_index"":6,""source_step_index"":23},{""base_command"":""servo rear_right_knee -40.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":151,""source_event_index"":0,""source_expanded_index"":7,""source_step_index"":23},{""base_command"":""wheel fl 1.93"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":152,""source_event_index"":0,""source_expanded_index"":8,""source_step_index"":23}]"
v003_20260805_224517_157723_manual,23,step_023_recorded_height_050mm_dur_19.27s,[1],[16.733333333546398],[16.733333333546398],[1821.566666676055],[],False,105,[153],"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",78.39533333346633,78.39533333346633,0.0,0.0,0.0,0.0,92.84666666678434,92.84666666678434,0.0,14.451333333318019,14.451333333318019,0.0,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":153,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":23}]"
v003_20260805_224517_157723_manual,24,step_024_recorded_height_050mm_dur_5.47s,[0],[2.266666666695528],[2.266666666695528],[1837.1666666762537],[],False,106,[154],"[""servo front_right_hip 29.1""]","{""front_right_hip"":29.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",78.39533333346633,78.40266666679966,0.00733333333333519,0.007333333333333319,0.0,0.0,92.84666666678434,92.883333333451,0.03666666666666174,14.451333333318019,14.480666666651345,0.02933333333332655,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 29.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":154,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":24}]"
v003_20260805_224517_157723_manual,24,step_024_recorded_height_050mm_dur_5.47s,[1],[2.4666666666980746],[2.4666666666980746],[1837.3666666762563],[],False,107,[155],"[""servo front_right_hip 19.6""]","{""front_right_hip"":19.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",78.40266666679966,78.466000000133,0.06333333333333258,0.06333333333333334,0.0,0.0,92.883333333451,93.20000000011767,0.3166666666666629,14.480666666651345,14.733999999984675,0.2533333333333303,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 19.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":155,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":24}]"
v003_20260805_224517_157723_manual,24,step_024_recorded_height_050mm_dur_5.47s,[2],[2.666666666700621],[2.666666666700621],[1837.5666666762588],[],False,108,[156],"[""servo front_right_hip 17.5""]","{""front_right_hip"":17.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",78.466000000133,78.48000000013299,0.013999999999995794,0.014000000000000009,0.0,0.0,93.20000000011767,93.27000000011766,0.06999999999999318,14.733999999984675,14.789999999984673,0.055999999999997385,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 17.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":156,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":24}]"
v003_20260805_224517_157723_manual,24,step_024_recorded_height_050mm_dur_5.47s,[3],[2.8666666667031677],[2.8666666667031677],[1837.7666666762614],[],False,109,[157],"[""servo front_right_hip 15.4""]","{""front_right_hip"":15.4}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",78.48000000013299,78.49400000013298,0.013999999999995794,0.013999999999999997,0.0,0.0,93.27000000011766,93.34000000011766,0.06999999999999318,14.789999999984673,14.84599999998467,0.055999999999997385,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 15.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":157,""source_event_index"":3,""source_expanded_index"":0,""source_step_index"":24}]"
v003_20260805_224517_157723_manual,24,step_024_recorded_height_050mm_dur_5.47s,[4],[3.4666666667108075],[3.4666666667108075],[1838.366666676269],[],False,110,[158],"[""servo front_right_hip 13.2""]","{""front_right_hip"":13.2}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",78.49400000013298,78.50866666679966,0.01466666666667038,0.014666666666666673,0.0,0.0,93.34000000011766,93.41333333345099,0.07333333333333769,14.84599999998467,14.904666666651337,0.05866666666666731,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 13.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":158,""source_event_index"":4,""source_expanded_index"":0,""source_step_index"":24}]"
v003_20260805_224517_157723_manual,24,step_024_recorded_height_050mm_dur_5.47s,[5],[3.666666666713354],[3.666666666713354],[1838.5666666762716],[],False,111,[159],"[""servo front_right_hip 11.1""]","{""front_right_hip"":11.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",78.50866666679966,78.52266666679965,0.013999999999995794,0.013999999999999997,0.0,0.0,93.41333333345099,93.48333333345099,0.06999999999999318,14.904666666651337,14.960666666651335,0.055999999999997385,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 11.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":159,""source_event_index"":5,""source_expanded_index"":0,""source_step_index"":24}]"
