profile,step,segment,global_command_first,global_command_last,command,scheduled_start_sim_time_s,scheduled_end_sim_time_s,planned_start_offset_s,planned_end_offset_s,observer_wall_time,max_servo_error_deg,servo_errors_deg,wheel_targets_rad_s,residual_warning,stop_reason,step24_25_evidence
raw,13,44,62,62,servo front_left_hip 38.1,93.97033333295649,94.02566666628982,72.28699999962375,72.34233333295708,1785900216.5102632,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,13,45,63,63,servo front_left_hip 39.5,94.23633333301795,94.24566666635128,72.55299999968521,72.56233333301854,1785900216.7580612,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,13,46,64,64,servo front_left_hip 43.6,94.62633333314834,94.65366666648167,72.9429999998156,72.97033333314893,1785900217.0007708,0.7416081071222962,"{""front_left_hip"":0.7416081071222962}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,13,47,65,65,servo front_left_knee -35.1,96.23633333301795,96.28233333301796,74.55299999968521,74.59899999968522,1785900218.633974,1.7987288954319922,"{""front_left_knee"":-1.7987288954319922}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,13,48,66,66,servo front_left_knee -32.3,96.29833333316883,96.31699999983549,74.61499999983609,74.63366666650275,1785900218.7661693,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,13,49,67,67,servo front_left_knee -29.5,96.36133333301795,96.37999999968461,74.67799999968521,74.69666666635187,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
raw,13,50,68,68,servo front_left_knee -25.4,96.53333333303844,96.56066666637177,74.8499999997057,74.87733333303903,1785900219.1050017,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,13,51,69,69,servo front_left_knee -12.9,96.62633333314834,96.70966666648167,74.9429999998156,75.02633333314893,1785900219.2341468,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,13,52,70,70,servo front_left_knee -1.8,96.70966666648167,96.78366666648166,75.02633333314893,75.10033333314892,1785900219.3724914,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,14,53,71,71,servo front_left_hip 45,99.83466666624884,99.84399999958217,78.1513333329161,78.16066666624943,1785900219.6004436,0.8515561198861009,"{""front_left_knee"":0.8515561198861009}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,14,54,72,72,servo front_left_hip 28.4,99.92866666628981,100.03933333295647,78.24533333295707,78.35599999962373,1785900222.2602198,6.820937538826431,"{""front_left_hip"":6.820937538826431}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,14,55,73,73,servo front_left_hip 22.8,100.03933333295647,100.07666666628981,78.35599999962373,78.39333333295707,1785900222.3946779,2.0212966312068943,"{""front_left_hip"":2.0212966312068943}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,14,56,74,74,servo front_left_hip 18.7,100.1023333328056,100.12966666613893,78.41899999947286,78.44633333280619,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
raw,14,57,75,75,servo front_left_hip 17.3,100.2273333328056,100.23666666613893,78.54399999947286,78.55333333280619,1785900222.5322587,0.6215429341480032,"{""front_left_hip"":0.6215429341480032}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,14,58,76,76,servo front_left_hip 21.5,100.41433333295647,100.44233333295648,78.73099999962373,78.75899999962374,1785900222.7980745,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,14,59,77,77,servo front_left_hip 22.8,100.4773333328056,100.48599999947227,78.79399999947286,78.80266666613953,1785900223.0608299,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
raw,15,60,78,78,wheel all 0.3,103.61733333293598,136.2893333329565,81.93399999960324,114.60599999962373,1785900225.3499525,,{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}","{""step_index"":7,""segment_index"":22,""max_error_deg"":1.102013639969054,""effective_tolerance_deg"":1.762470930502298,""recorded_residual_deg"":{""front_left_hip"":0.282976423602951,""front_left_knee"":-0.5230143952414006,""front_right_hip"":-0.30538362143697384,""front_right_knee"":-0.13313690521959387,""rear_left_hip"":0.173601202669165,""rear_left_knee"":-0.1201749072750732,""rear_right_hip"":-1.012470930502298,""rear_right_knee"":0.4419792733552773},""measured_errors_deg"":{""front_left_hip"":-0.0368114858723122,""front_left_knee"":-1.102013639969054,""front_right_hip"":0.032835393431007276,""front_right_knee"":0.05305746664953759,""rear_left_hip"":0.12842665166381806,""rear_left_knee"":-0.09243000185066035,""rear_right_hip"":-0.8944697009151017,""rear_right_knee"":0.15754509003466122},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.262470930502298}",,
