sample_index,time_s,sim_step,obstacle_height_cm,obstacle_height_m,base_x_m,base_y_m,base_z_m,base_qw,base_qx,base_qy,base_qz,base_roll_rad,base_pitch_rad,base_yaw_rad,base_vx_m_s,base_vy_m_s,base_vz_m_s,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,total_mass_kg,com_x_m,com_y_m,com_z_m,com_vx_m_s,com_vy_m_s,com_vz_m_s,com_source,com_warning,com_projection_x_m,com_projection_y_m,com_projection_z_m,static_stability_margin_m,dynamic_stability_margin_m,stability_state,dynamic_stability_state,support_area_m2,support_perimeter_m,active_contact_count,support_polygon_w,support_degenerate,contact_geometry_source,max_contact_force_n,max_friction_utilization,max_wheel_slip_ratio,equilibrium_status,equilibrium_stability_margin_m,equilibrium_area_m2,equilibrium_solver_time_ms,equilibrium_vertices_w,tracking_rmse_rad,max_abs_tracking_error_rad,max_torque_utilization,max_torque_joint,total_positive_work_j,command_target_source,warnings,selected_step_sequence,step_sequence_phase,step_index,step_progress,replay_state,replay_event_index,replay_event_count,last_replay_command,sequence_interruption,sequence_retry,sequence_success,failure_reason,sample_overhead_ms
540,14.558333333333147,1747,5,0.05,0.18286065757274628,0.006279714405536652,0.06790751218795776,0.998263955116272,-0.05694008618593216,-0.014755751006305218,0.0030600950121879578,-0.11406820543189082,-0.02911589251599237,0.007793333021328472,0.0011258015874773264,0.00797994527965784,0.01016625389456749,-0.030563589185476303,-0.046247128397226334,-0.0019818940199911594,2.9308585226535797,0.16420071260085473,-0.1049142554775815,0.16139121898252726,-0.002308166384229447,0.0077765284943717905,0.009780989730704022,isaaclab.ArticulationData.body_com_state_w,,0.16420071260085473,-0.1049142554775815,-0.00021318691976057646,0.018880079321659533,0.02042057381945909,critical,warning,0.12607923477760963,1.745128680450495,3,"[[-0.1593242734670639, 0.07829542458057404, -0.00021318691976057646], [-0.11307282000780106, -0.32070392370224, -0.00021318691976057646], [0.47176593542099, 0.08594680577516556, -0.00021318691976057646]]",False,sensor_force_with_wheel_geometry_approximation,14.139707565307745,nan,nan,success,0.018882323930621094,1.2648140618462085,72.81619997229427,"[[-1.7798311984075181, 0.05866852009279255, -0.0002456942199170506], [-1.7478407633904391, -0.7765626140840073, -0.0002456942199170506], [-1.5838055092903471, -0.7654992812902821, -0.0002456942199170506], [-0.5099712890592474, -0.5965301688368088, -0.0002456942199170506], [0.2223458779979172, -0.08744374617458044, -0.0002456942199170506], [0.23808113568248826, -0.05923465306499684, -0.0002456942199170506], [0.25060944101970223, -0.005659827081543056, -0.0002456942199170506], [0.23843632641297843, 0.08311953451665177, -0.0002456942199170506]]",2.9382874795887024,5.642413139343262,1.0,front_right_hip,2.4761544445582837,adapter.command_state,,5cm accepted steps,command,5,0.10063347562305075,active,13,269,wheel all 0.3,0,0,,,5.487399990670383
541,14.583333333333146,1750,5,0.05,0.18288366496562958,0.006277777254581451,0.06794509291648865,0.9982675909996033,-0.05687875673174858,-0.014739192090928555,0.003070960519835353,-0.11394544781833589,-0.02908206852179135,0.007811356630568376,0.0028215404599905014,0.006190781015902758,0.009912768378853798,-0.05092857778072357,-0.06003642827272415,0.00023082003463059664,2.9308585226535797,0.16423051639498834,-0.10492838219092683,0.16141274711262973,-0.0018706449292597137,0.006034357885224178,0.01052706393237699,isaaclab.ArticulationData.body_com_state_w,,0.16423051639498834,-0.10492838219092683,-0.0002302336982482282,0.01886910063938261,0.020073542802533435,critical,warning,0.12606927961043507,1.7450372674419459,3,"[[-0.1592809110879898, 0.07828539609909055, -0.0002302336982482282], [-0.11301501840353012, -0.32070982456207275, -0.0002302336982482282], [0.4717641770839691, 0.08594946563243863, -0.0002302336982482282]]",False,sensor_force_with_wheel_geometry_approximation,14.113598823547491,nan,nan,success,0.018882323930621094,1.2648140618462085,72.81619997229427,"[[-1.7798311984075181, 0.05866852009279255, -0.0002456942199170506], [-1.7478407633904391, -0.7765626140840073, -0.0002456942199170506], [-1.5838055092903471, -0.7654992812902821, -0.0002456942199170506], [-0.5099712890592474, -0.5965301688368088, -0.0002456942199170506], [0.2223458779979172, -0.08744374617458044, -0.0002456942199170506], [0.23808113568248826, -0.05923465306499684, -0.0002456942199170506], [0.25060944101970223, -0.005659827081543056, -0.0002456942199170506], [0.23843632641297843, 0.08311953451665177, -0.0002456942199170506]]",2.9422397509450255,5.657402992248535,1.0,front_right_hip,2.4785996410290543,adapter.command_state,,5cm accepted steps,command,5,0.10081971894622727,active,13,269,wheel all 0.3,0,0,,,4.966699983924627
542,14.608333333333144,1753,5,0.05,0.1829034984111786,0.0062750279903411865,0.06795217096805573,0.998267650604248,-0.05688038095831871,-0.01472659595310688,0.0030768385622650385,-0.11394873404928177,-0.029056232972648855,0.007821706712230694,0.0001560331875225529,0.006832428742200136,0.008923826739192009,-0.04696009308099747,-0.06570173799991608,0.0017235020641237497,2.9308585226535797,0.16425289501938842,-0.10493105804399684,0.16142020707170673,-0.004627300393109508,0.006711196561732001,0.009693487976287433,isaaclab.ArticulationData.body_com_state_w,,0.16425289501938842,-0.10493105804399684,-0.00028826293192753087,0.018871433025409157,0.020501782427521088,critical,warning,0.12607281311392504,1.7450206068678547,3,"[[-0.1592944860458374, 0.0782809630036354, -0.00028826293192753087], [-0.1129641905426979, -0.32071635127067566, -0.00028826293192753087], [0.4717632830142975, 0.08594918996095657, -0.00028826293192753087]]",False,sensor_force_with_wheel_geometry_approximation,14.17840003967298,nan,nan,success,0.018882323930621094,1.2648140618462085,72.81619997229427,"[[-1.7798311984075181, 0.05866852009279255, -0.0002456942199170506], [-1.7478407633904391, -0.7765626140840073, -0.0002456942199170506], [-1.5838055092903471, -0.7654992812902821, -0.0002456942199170506], [-0.5099712890592474, -0.5965301688368088, -0.0002456942199170506], [0.2223458779979172, -0.08744374617458044, -0.0002456942199170506], [0.23808113568248826, -0.05923465306499684, -0.0002456942199170506], [0.25060944101970223, -0.005659827081543056, -0.0002456942199170506], [0.23843632641297843, 0.08311953451665177, -0.0002456942199170506]]",2.946204390691717,5.672388076782227,1.0,front_left_hip,2.4807882632947766,adapter.command_state,,5cm accepted steps,command,5,0.10100596226940378,active,13,269,wheel all 0.3,0,0,,,4.533299943432212
543,14.633333333333143,1756,5,0.05,0.18292470276355743,0.006277211010456085,0.06796538829803467,0.9982675313949585,-0.05688413605093956,-0.014725509099662304,0.0030747498385608196,-0.11395617796567067,-0.0290542690216481,0.007817519249289338,0.0005318234907463193,0.006212988402694464,0.009762270376086235,-0.047208599746227264,-0.06231112405657768,0.003966838587075472,2.9308585226535797,0.16427339657239345,-0.10492822261764001,0.16143324340943271,-0.00382984355833507,0.006069188694570288,0.01018158531007327,isaaclab.ArticulationData.body_com_state_w,,0.16427339657239345,-0.10492822261764001,-0.0002479198133311165,0.018876792693167745,0.020310660856885418,critical,warning,0.1260742738311397,1.7449865314835322,3,"[[-0.1592971384525299, 0.07828599214553833, -0.0002479198133311165], [-0.11291012912988663, -0.32071396708488464, -0.0002479198133311165], [0.47176328301429743, 0.08594902604818344, -0.0002479198133311165]]",False,sensor_force_with_wheel_geometry_approximation,14.155160903930792,nan,nan,success,0.018882323930621094,1.2648140618462085,72.81619997229427,"[[-1.7798311984075181, 0.05866852009279255, -0.0002456942199170506], [-1.7478407633904391, -0.7765626140840073, -0.0002456942199170506], [-1.5838055092903471, -0.7654992812902821, -0.0002456942199170506], [-0.5099712890592474, -0.5965301688368088, -0.0002456942199170506], [0.2223458779979172, -0.08744374617458044, -0.0002456942199170506], [0.23808113568248826, -0.05923465306499684, -0.0002456942199170506], [0.25060944101970223, -0.005659827081543056, -0.0002456942199170506], [0.23843632641297843, 0.08311953451665177, -0.0002456942199170506]]",2.950184901508422,5.687371730804443,1.0,front_right_hip,2.483610011035205,adapter.command_state,,5cm accepted steps,command,5,0.10119220559258031,active,13,269,wheel all 0.3,0,0,,,4.574900027364492
544,14.658333333333141,1759,5,0.05,0.18293726444244385,0.006276771426200867,0.06797155737876892,0.9982673525810242,-0.05688997358083725,-0.014716009609401226,0.003078081179410219,-0.1139678632726003,-0.029034873185861603,0.007823258171923225,0.0012228208361193538,0.007277667988091707,0.009583738632500172,-0.036120299249887466,-0.06297803670167923,-0.004310167860239744,2.9308585226535797,0.1642908204278529,-0.10492775420586387,0.1614403379572879,-0.003499233827950573,0.007143284631523704,0.010244106712798507,isaaclab.ArticulationData.body_com_state_w,,0.1642908204278529,-0.10492775420586387,-0.00014835767623815787,0.018882392047330204,0.02045484953610226,critical,warning,0.1260703547422835,1.7449298231795636,3,"[[-0.15927532315254211, 0.07828424870967865, -0.00014835767623815787], [-0.11286100000143051, -0.32071685791015625, -0.00014835767623815787], [0.4717628657817841, 0.08594942092895508, -0.00014835767623815787]]",False,sensor_force_with_wheel_geometry_approximation,14.177426338195929,nan,nan,success,0.018882323930621094,1.2648140618462085,72.81619997229427,"[[-1.7798311984075181, 0.05866852009279255, -0.0002456942199170506], [-1.7478407633904391, -0.7765626140840073, -0.0002456942199170506], [-1.5838055092903471, -0.7654992812902821, -0.0002456942199170506], [-0.5099712890592474, -0.5965301688368088, -0.0002456942199170506], [0.2223458779979172, -0.08744374617458044, -0.0002456942199170506], [0.23808113568248826, -0.05923465306499684, -0.0002456942199170506], [0.25060944101970223, -0.005659827081543056, -0.0002456942199170506], [0.23843632641297843, 0.08311953451665177, -0.0002456942199170506]]",2.9541449842946195,5.702354907989502,1.0,rear_left_hip,2.485777191526086,adapter.command_state,,5cm accepted steps,command,5,0.10137844891575683,active,13,269,wheel all 0.3,0,0,,,5.015100003220141
545,14.68333333333314,1762,5,0.05,0.18294987082481384,0.006279982626438141,0.06797736138105392,0.9982669949531555,-0.05689706653356552,-0.014713544398546219,0.003075463231652975,-0.11398197318681744,-0.029030192925268865,0.007817953888731521,0.00042998965363949537,0.007123135030269623,0.010335718281567097,-0.048206403851509094,-0.05734987184405327,-0.004840986803174019,2.9308585226535797,0.16430346751862537,-0.10492315307854018,0.16144742246218516,-0.0028961041475160146,0.006907946756816319,0.010567397150811751,isaaclab.ArticulationData.body_com_state_w,,0.16430346751862537,-0.10492315307854018,-0.00016181436302294242,0.01888947052167712,0.02035439727411344,critical,warning,0.1260722325002324,1.7449050693126882,3,"[[-0.15928176045417786, 0.0782904326915741, -0.00016181436302294242], [-0.11281716078519821, -0.320712685585022, -0.00016181436302294242], [0.47176232933998113, 0.08595014363527298, -0.00016181436302294242]]",False,sensor_force_with_wheel_geometry_approximation,14.319181442260872,nan,nan,success,0.018882323930621094,1.2648140618462085,72.81619997229427,"[[-1.7798311984075181, 0.05866852009279255, -0.0002456942199170506], [-1.7478407633904391, -0.7765626140840073, -0.0002456942199170506], [-1.5838055092903471, -0.7654992812902821, -0.0002456942199170506], [-0.5099712890592474, -0.5965301688368088, -0.0002456942199170506], [0.2223458779979172, -0.08744374617458044, -0.0002456942199170506], [0.23808113568248826, -0.05923465306499684, -0.0002456942199170506], [0.25060944101970223, -0.005659827081543056, -0.0002456942199170506], [0.23843632641297843, 0.08311953451665177, -0.0002456942199170506]]",2.9581316997310902,5.717339038848877,1.0,rear_right_hip,2.4880493618265707,adapter.command_state,,5cm accepted steps,command,5,0.10156469223893334,active,13,269,wheel all 0.3,0,0,,,4.835600033402443
546,14.708333333333139,1765,5,0.05,0.1829710453748703,0.006281845271587372,0.06799263507127762,0.9982667565345764,-0.056900754570961,-0.01471733208745718,0.0030734119936823845,-0.11398934399509733,-0.0290379609433438,0.007814396452913867,0.0016414314741268754,0.005767368245869875,0.010438671335577965,-0.05574432760477066,-0.06198698654770851,0.0022339546121656895,2.9308585226535797,0.16432459460966314,-0.1049207581863603,0.16146130107880566,-0.0026323945402120887,0.0055689120586441,0.010710398751342559,isaaclab.ArticulationData.body_com_state_w,,0.16432459460966314,-0.1049207581863603,-0.00016858806446685143,0.018893346098636164,0.02010830205180938,critical,warning,0.1260671621740822,1.7448396793015506,3,"[[-0.15925367176532745, 0.07829360663890841, -0.00016858806446685143], [-0.11276747286319733, -0.3207108676433563, -0.00016858806446685143], [0.47176286578178406, 0.08594969660043719, -0.00016858806446685143]]",False,sensor_force_with_wheel_geometry_approximation,14.245397567749151,nan,nan,success,0.018882323930621094,1.2648140618462085,72.81619997229427,"[[-1.7798311984075181, 0.05866852009279255, -0.0002456942199170506], [-1.7478407633904391, -0.7765626140840073, -0.0002456942199170506], [-1.5838055092903471, -0.7654992812902821, -0.0002456942199170506], [-0.5099712890592474, -0.5965301688368088, -0.0002456942199170506], [0.2223458779979172, -0.08744374617458044, -0.0002456942199170506], [0.23808113568248826, -0.05923465306499684, -0.0002456942199170506], [0.25060944101970223, -0.005659827081543056, -0.0002456942199170506], [0.23843632641297843, 0.08311953451665177, -0.0002456942199170506]]",2.9620983105995924,5.732324123382568,1.0,front_left_hip,2.490814179999314,adapter.command_state,,5cm accepted steps,command,5,0.10175093556210986,active,13,269,wheel all 0.3,0,0,,,4.343900014646351
547,14.733333333333137,1768,5,0.05,0.18299828469753265,0.006282031536102295,0.06800227612257004,0.9982662200927734,-0.05690725892782211,-0.014722231775522232,0.0030763158574700356,-0.11400252604977844,-0.029047365919081983,0.007820946337117208,-0.00035231286892667413,0.005469785537570715,0.0087630245834589,-0.07091451436281204,-0.07006578147411346,0.0060895937494933605,2.9308585226535797,0.16435059479852487,-0.10491961407443234,0.16147076214062342,-0.004901301353923189,0.005281187513676363,0.00940017155413462,isaaclab.ArticulationData.body_com_state_w,,0.16435059479852487,-0.10491961407443234,-0.00023605879317917713,0.018895058861409544,0.02032193781678277,critical,warning,0.12606485535748957,1.7447891800382926,3,"[[-0.15924112498760223, 0.07829207926988602, -0.00023605879317917713], [-0.11271549016237259, -0.320713073015213, -0.00023605879317917713], [0.47176182270050043, 0.0859498679637909, -0.00023605879317917713]]",False,sensor_force_with_wheel_geometry_approximation,14.26844787597669,nan,nan,success,0.018895058861409512,1.2622967335639748,73.56239994987845,"[[-1.7782485919881506, 0.05864396649708703, -0.00023605879317917713], [-1.7450492580478634, -0.7752453872464722, -0.00023605879317917713], [-1.5806400389948594, -0.7641827098065823, -0.00023605879317917713], [-0.5079088684346529, -0.5956775548296485, -0.00023605879317917713], [0.22243133806022625, -0.08752729860558572, -0.00023605879317917713], [0.23824892744572118, -0.05914009185982255, -0.00023605879317917713], [0.25071846237146495, -0.005609278041038168, -0.00023605879317917713], [0.23844885803180887, 0.08311840514808239, -0.00023605879317917713]]",2.966081195111306,5.747309684753418,1.0,front_right_hip,2.493963820772611,adapter.command_state,,5cm accepted steps,command,5,0.10193717888528639,active,13,269,wheel all 0.3,0,0,,,79.89290007390082
548,14.758333333333136,1771,5,0.05,0.1830037534236908,0.006280243396759033,0.06800360977649689,0.9982635974884033,-0.056945499032735825,-0.014751008711755276,0.003072070889174938,-0.11407935568643177,-0.029105016938242186,0.00781687012871622,0.003145364345982671,0.005048643797636032,0.00923084281384945,-0.05292407050728798,-0.05302419140934944,0.01613207347691059,2.9308585226535797,0.1643468220425119,-0.10491396083734952,0.161481199165715,-0.0005244285561898837,0.004931585686224953,0.009296856029826774,isaaclab.ArticulationData.body_com_state_w,,0.1643468220425119,-0.10491396083734952,-0.00014313950864503798,0.018916672080933592,0.019786193567751235,critical,critical,0.12608021011175877,1.7448469897955174,3,"[[-0.15930689871311188, 0.07829367369413373, -0.00014313950864503798], [-0.11268045753240585, -0.32071512937545776, -0.00014313950864503798], [0.47176623344421387, 0.08594352006912229, -0.00014313950864503798]]",False,sensor_force_with_wheel_geometry_approximation,14.109348297119267,nan,nan,success,0.018895058861409512,1.2622967335639748,73.56239994987845,"[[-1.7782485919881506, 0.05864396649708703, -0.00023605879317917713], [-1.7450492580478634, -0.7752453872464722, -0.00023605879317917713], [-1.5806400389948594, -0.7641827098065823, -0.00023605879317917713], [-0.5079088684346529, -0.5956775548296485, -0.00023605879317917713], [0.22243133806022625, -0.08752729860558572, -0.00023605879317917713], [0.23824892744572118, -0.05914009185982255, -0.00023605879317917713], [0.25071846237146495, -0.005609278041038168, -0.00023605879317917713], [0.23844885803180887, 0.08311840514808239, -0.00023605879317917713]]",2.970166802072423,5.762299060821533,1.0,front_left_hip,2.5082148953421237,adapter.command_state,,5cm accepted steps,command,5,0.1021234222084629,active,13,269,wheel all 0.3,0,0,,,4.6184000093489885
549,14.783333333333134,1774,5,0.05,0.1830083131790161,0.00628526508808136,0.06801184266805649,0.9982612729072571,-0.05698410049080849,-0.01476148422807455,0.0030769910663366318,-0.11415696222476078,-0.029125070744028467,0.00782902112269118,0.0014673321275040507,0.00644352613016963,0.010584202595055103,-0.046133264899253845,-0.057006269693374634,0.0017216488486155868,2.9308585226535797,0.1643528153398897,-0.10490225699249316,0.16149459014788572,-0.002478629729230414,0.006238186942097691,0.01051072658521644,isaaclab.ArticulationData.body_com_state_w,,0.1643528153398897,-0.10490225699249316,-0.00013628605691426055,0.018933883231436213,0.020241122708139707,critical,warning,0.12608022525063506,1.7448158146393822,3,"[[-0.15930409729480743, 0.07829426229000094, -0.00013628605691426055], [-0.11263556033372879, -0.320715993642807, -0.00013628605691426055], [0.47176545858383184, 0.08594878762960437, -0.00013628605691426055]]",False,sensor_force_with_wheel_geometry_approximation,14.150861740112433,nan,nan,success,0.018895058861409512,1.2622967335639748,73.56239994987845,"[[-1.7782485919881506, 0.05864396649708703, -0.00023605879317917713], [-1.7450492580478634, -0.7752453872464722, -0.00023605879317917713], [-1.5806400389948594, -0.7641827098065823, -0.00023605879317917713], [-0.5079088684346529, -0.5956775548296485, -0.00023605879317917713], [0.22243133806022625, -0.08752729860558572, -0.00023605879317917713], [0.23824892744572118, -0.05914009185982255, -0.00023605879317917713], [0.25071846237146495, -0.005609278041038168, -0.00023605879317917713], [0.23844885803180887, 0.08311840514808239, -0.00023605879317917713]]",2.9742012451627384,5.777285099029541,1.0,front_right_hip,2.5106243974087423,adapter.command_state,,5cm accepted steps,command,5,0.10230966553163942,active,13,269,wheel all 0.3,0,0,,,4.639999940991402
